,name,date,loc_date,river,object,quantity
0,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_6_packringen,0.0
1,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_tassen,0.0
2,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_kleine_plastic_tasjes,2.0
3,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_drankflessen_groterdan_halveliter,0.0
4,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_drankflessen_kleinerdan_halveliter,1.0
5,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_wikkels_van_drankflessen,3.0
6,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_verpakking_van_schoonmaakmiddelen,0.0
7,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_voedselverpakkingen_frietbakjes_etc,6.0
8,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_cosmeticaverpakkingen,0.0
9,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_motorolieverpakking_groterdan50cm,0.0
10,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_jerrycans,0.0
11,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_kratten,0.0
12,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_auto_onderdelen,0.0
13,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_doppen_en_deksels,4.0
14,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_aanstekers,0.0
15,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_speelgoed,2.0
16,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_bekers_of_delen_daarvan,3.0
17,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_netzakken,0.0
18,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_handschoenen_huishoudelijk,0.0
19,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_handschoenen_professioneel,0.0
20,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_touw_diameter_groterdan_1cm,5.0
21,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_touw_diameter_kleinerdan_1cm,2.0
22,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_sportvisspullen,0.0
23,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_breekstaafjes,0.0
24,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_emmers,0.0
25,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_industrieel_verpakkingsmateriaal,1.0
26,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_helmen,0.0
27,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_geweerpatronen,0.0
28,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_schoenen,0.0
29,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_stukjes_0_2_5cm_hard_plastic,5.0
30,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_stukjes_2_5_50cm_hard_plastic,1.0
31,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,4.0
32,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,3.0
33,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_overig_plastic,4.0
34,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_piepschuim_0_2_5cm,0.0
35,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_piepschuim_2_5_50cm,2.0
36,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_piepschuim_voedselverpakkingen,
37,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_folies_groterdan_50cm,
38,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_hard_plastic_groterdan_50cm,0.0
39,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_rietjes,
40,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_snoep_snack_chipsverpakking,17.0
41,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_piepschuim_groterdan_50cm,
42,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_piepschuim_bekers,
43,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_bestek,0.0
44,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_biofilm_waterfiltertjes,
45,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_kitspuiten,0.0
46,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_kunststof_band_tiewraps,0.0
47,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_lolliestokjes,
48,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_motorolieverpakking_kleinerdan50cm,0.0
49,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_vuilniszakken,
50,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_schrijfwaren,0.0
51,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_visdraad,0.0
52,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_vuurwerk,
53,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_borden_new,
54,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_roerstaafjes_new,
55,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_bloempotten_new,
56,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plakband_new,
57,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,rubber_ballonnen,0.0
58,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,rubber_banden,0.0
59,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,rubber_overig_rubber,0.0
60,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,textiel_kleding,1.0
61,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,textiel_vloerbedekking,0.0
62,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,textiel_schoeisel,1.0
63,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,textiel_overig_textiel,2.0
64,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_tassen,0.0
65,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_karton,0.0
66,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_sigarettenverpakking,7.0
67,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_sigarettenfilters,25.0
68,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_kartonnen_bekers,0.0
69,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_kranten,0.0
70,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_papier_overig,8.0
71,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_drankkarton,3.0
72,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_ondefinieerbaar,
73,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_kurk,0.0
74,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_pellets,0.0
75,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_ijsstokjes,0.0
76,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_kwasten,0.0
77,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_overig_hout_keinderdan_50cm,5.0
78,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_overig_hout_groterdan_50cm,0.0
79,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_aluminiumfolie,2.0
80,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_capsules,0.0
81,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_drankblikjes,11.0
82,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_elektriciteitsdraad,0.0
83,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_oud_ijzer,2.0
84,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_kroonkurken,18.0
85,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_oliedrum,0.0
86,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_omheinigsdraad_prikkeldraad,0.0
87,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_spuitbussen,0.0
88,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_verfblik,0.0
89,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_vislood,0.0
90,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_voedselblikken,0.0
91,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_wegwerpbarbecues,0.0
92,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_overig_metaal_kleinerdan_50cm,1.0
93,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_overig_metaal_groterdan_50cm,0.0
94,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,glas_flessen_pottten,10.0
95,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,glas_lampen_tl_lampen,1.0
96,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,glas_overig_glas,5.0
97,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_cosmetica,
98,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_plastic_wattenstaafjes,0.0
99,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_kartonnen_wattenstaafjes,
100,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_vochtige_doekjes,
101,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_condooms,0.0
102,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_maandverband_en_verpakkingen_ervan,0.0
103,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_plastic_kam_borstel,0.0
104,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_tampons_en_tamponapplicators,1.0
105,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_tissues_wc_papier,
106,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_toiletverfrissers,0.0
107,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_overig_sanitair,2.0
108,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,medisch_verpakkingen,0.0
109,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,medisch_spuiten,0.0
110,1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,medisch_overig_medisch,0.0
111,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_6_packringen,0.0
112,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_tassen,0.0
113,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_kleine_plastic_tasjes,0.0
114,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_drankflessen_groterdan_halveliter,0.0
115,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_drankflessen_kleinerdan_halveliter,0.0
116,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_wikkels_van_drankflessen,0.0
117,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_verpakking_van_schoonmaakmiddelen,0.0
118,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_voedselverpakkingen_frietbakjes_etc,0.0
119,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_cosmeticaverpakkingen,0.0
120,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_motorolieverpakking_groterdan50cm,0.0
121,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_jerrycans,0.0
122,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_kratten,0.0
123,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_auto_onderdelen,0.0
124,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_doppen_en_deksels,9.0
125,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_aanstekers,0.0
126,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_speelgoed,1.0
127,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_bekers_of_delen_daarvan,4.0
128,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_netzakken,0.0
129,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_handschoenen_huishoudelijk,0.0
130,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_handschoenen_professioneel,0.0
131,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_touw_diameter_groterdan_1cm,1.0
132,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_touw_diameter_kleinerdan_1cm,21.0
133,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_sportvisspullen,10.0
134,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_breekstaafjes,0.0
135,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_emmers,0.0
136,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_industrieel_verpakkingsmateriaal,2.0
137,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_helmen,0.0
138,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_geweerpatronen,0.0
139,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_schoenen,0.0
140,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_stukjes_0_2_5cm_hard_plastic,22.0
141,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_stukjes_2_5_50cm_hard_plastic,3.0
142,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,5.0
143,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,12.0
144,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_overig_plastic,2.0
145,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_piepschuim_0_2_5cm,0.0
146,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_piepschuim_2_5_50cm,8.0
147,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_piepschuim_voedselverpakkingen,
148,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_folies_groterdan_50cm,
149,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_hard_plastic_groterdan_50cm,0.0
150,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_rietjes,
151,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_snoep_snack_chipsverpakking,57.0
152,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_piepschuim_groterdan_50cm,
153,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_piepschuim_bekers,
154,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_bestek,5.0
155,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_biofilm_waterfiltertjes,
156,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_kitspuiten,0.0
157,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_kunststof_band_tiewraps,0.0
158,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_lolliestokjes,
159,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_motorolieverpakking_kleinerdan50cm,0.0
160,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_vuilniszakken,
161,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_schrijfwaren,0.0
162,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_visdraad,0.0
163,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_vuurwerk,
164,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_borden_new,
165,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_roerstaafjes_new,
166,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_bloempotten_new,
167,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plakband_new,
168,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,rubber_ballonnen,1.0
169,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,rubber_banden,0.0
170,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,rubber_overig_rubber,1.0
171,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,textiel_kleding,0.0
172,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,textiel_vloerbedekking,0.0
173,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,textiel_schoeisel,0.0
174,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,textiel_overig_textiel,1.0
175,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_tassen,0.0
176,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_karton,0.0
177,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_sigarettenverpakking,3.0
178,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_sigarettenfilters,13.0
179,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_kartonnen_bekers,0.0
180,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_kranten,0.0
181,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_papier_overig,2.0
182,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_drankkarton,1.0
183,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_ondefinieerbaar,
184,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_kurk,0.0
185,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_pellets,0.0
186,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_ijsstokjes,0.0
187,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_kwasten,0.0
188,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_overig_hout_keinderdan_50cm,0.0
189,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_overig_hout_groterdan_50cm,0.0
190,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_aluminiumfolie,2.0
191,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_capsules,0.0
192,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_drankblikjes,2.0
193,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_elektriciteitsdraad,0.0
194,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_oud_ijzer,0.0
195,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_kroonkurken,0.0
196,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_oliedrum,0.0
197,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_omheinigsdraad_prikkeldraad,0.0
198,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_spuitbussen,0.0
199,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_verfblik,0.0
200,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_vislood,0.0
201,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_voedselblikken,1.0
202,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_wegwerpbarbecues,0.0
203,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_overig_metaal_kleinerdan_50cm,2.0
204,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_overig_metaal_groterdan_50cm,0.0
205,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,glas_flessen_pottten,0.0
206,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,glas_lampen_tl_lampen,0.0
207,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,glas_overig_glas,8.0
208,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_cosmetica,
209,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_plastic_wattenstaafjes,3.0
210,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_kartonnen_wattenstaafjes,
211,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_vochtige_doekjes,
212,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_condooms,1.0
213,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_maandverband_en_verpakkingen_ervan,3.0
214,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_plastic_kam_borstel,0.0
215,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_tampons_en_tamponapplicators,0.0
216,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_tissues_wc_papier,
217,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_toiletverfrissers,0.0
218,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_overig_sanitair,1.0
219,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,medisch_verpakkingen,0.0
220,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,medisch_spuiten,0.0
221,2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,medisch_overig_medisch,0.0
222,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_6_packringen,0.0
223,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_tassen,0.0
224,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_kleine_plastic_tasjes,1.0
225,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_drankflessen_groterdan_halveliter,0.0
226,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_drankflessen_kleinerdan_halveliter,0.0
227,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_wikkels_van_drankflessen,1.0
228,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_verpakking_van_schoonmaakmiddelen,0.0
229,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_voedselverpakkingen_frietbakjes_etc,0.0
230,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_cosmeticaverpakkingen,0.0
231,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_motorolieverpakking_groterdan50cm,0.0
232,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_jerrycans,0.0
233,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_kratten,0.0
234,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_auto_onderdelen,0.0
235,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_doppen_en_deksels,7.0
236,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_aanstekers,0.0
237,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_speelgoed,0.0
238,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_plastic_bekers_of_delen_daarvan,0.0
239,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_netzakken,0.0
240,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_handschoenen_huishoudelijk,0.0
241,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_handschoenen_professioneel,0.0
242,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_touw_diameter_groterdan_1cm,0.0
243,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_touw_diameter_kleinerdan_1cm,3.0
244,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_sportvisspullen,0.0
245,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_breekstaafjes,0.0
246,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_emmers,0.0
247,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_industrieel_verpakkingsmateriaal,0.0
248,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_helmen,0.0
249,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_geweerpatronen,0.0
250,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_schoenen,0.0
251,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_plastic_stukjes_0_2_5cm_hard_plastic,2.0
252,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_plastic_stukjes_2_5_50cm_hard_plastic,0.0
253,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,9.0
254,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,0.0
255,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_overig_plastic,4.0
256,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_piepschuim_0_2_5cm,0.0
257,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_piepschuim_2_5_50cm,0.0
258,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_piepschuim_voedselverpakkingen,
259,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_plastic_folies_groterdan_50cm,
260,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_hard_plastic_groterdan_50cm,0.0
261,3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_rietjes,
