location,date,loc_date,water_name,code,quantity,pcs_m
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_6_packringen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_tassen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_kleine_plastic_tasjes,2.0,0.02
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_drankflessen_groterdan_halveliter,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_drankflessen_kleinerdan_halveliter,1.0,0.01
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_wikkels_van_drankflessen,3.0,0.03
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_verpakking_van_schoonmaakmiddelen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_voedselverpakkingen_frietbakjes_etc,6.0,0.06
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_cosmeticaverpakkingen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_motorolieverpakking_groterdan50cm,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_jerrycans,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_kratten,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_auto_onderdelen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_doppen_en_deksels,4.0,0.04
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_aanstekers,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_speelgoed,2.0,0.02
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_bekers_of_delen_daarvan,3.0,0.03
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_netzakken,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_handschoenen_huishoudelijk,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_handschoenen_professioneel,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_touw_diameter_groterdan_1cm,5.0,0.05
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_touw_diameter_kleinerdan_1cm,2.0,0.02
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_sportvisspullen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_breekstaafjes,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_emmers,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_industrieel_verpakkingsmateriaal,1.0,0.01
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_helmen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_geweerpatronen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_schoenen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_stukjes_0_2_5cm_hard_plastic,5.0,0.05
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_stukjes_2_5_50cm_hard_plastic,1.0,0.01
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,4.0,0.04
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,3.0,0.03
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_overig_plastic,4.0,0.04
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_piepschuim_0_2_5cm,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_piepschuim_2_5_50cm,2.0,0.02
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_piepschuim_voedselverpakkingen,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plastic_folies_groterdan_50cm,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_hard_plastic_groterdan_50cm,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_rietjes,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_snoep_snack_chipsverpakking,17.0,0.17
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_piepschuim_groterdan_50cm,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_piepschuim_bekers,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_bestek,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_biofilm_waterfiltertjes,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_kitspuiten,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_kunststof_band_tiewraps,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_lolliestokjes,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_motorolieverpakking_kleinerdan50cm,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_vuilniszakken,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_schrijfwaren,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_visdraad,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_vuurwerk,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_borden_new,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_roerstaafjes_new,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_bloempotten_new,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,plastic_plakband_new,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,rubber_ballonnen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,rubber_banden,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,rubber_overig_rubber,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,textiel_kleding,1.0,0.01
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,textiel_vloerbedekking,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,textiel_schoeisel,1.0,0.01
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,textiel_overig_textiel,2.0,0.02
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_tassen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_karton,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_sigarettenverpakking,7.0,0.07
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_sigarettenfilters,25.0,0.25
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_kartonnen_bekers,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_kranten,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_papier_overig,8.0,0.08
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_drankkarton,3.0,0.03
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,papier_ondefinieerbaar,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_kurk,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_pellets,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_ijsstokjes,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_kwasten,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_overig_hout_keinderdan_50cm,5.0,0.05
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,hout_overig_hout_groterdan_50cm,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_aluminiumfolie,2.0,0.02
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_capsules,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_drankblikjes,11.0,0.11
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_elektriciteitsdraad,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_oud_ijzer,2.0,0.02
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_kroonkurken,18.0,0.18
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_oliedrum,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_omheinigsdraad_prikkeldraad,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_spuitbussen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_verfblik,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_vislood,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_voedselblikken,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_wegwerpbarbecues,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_overig_metaal_kleinerdan_50cm,1.0,0.01
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,metaal_overig_metaal_groterdan_50cm,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,glas_flessen_pottten,10.0,0.1
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,glas_lampen_tl_lampen,1.0,0.01
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,glas_overig_glas,5.0,0.05
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_cosmetica,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_plastic_wattenstaafjes,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_kartonnen_wattenstaafjes,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_vochtige_doekjes,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_condooms,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_maandverband_en_verpakkingen_ervan,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_plastic_kam_borstel,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_tampons_en_tamponapplicators,1.0,0.01
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_tissues_wc_papier,,
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_toiletverfrissers,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,sanitair_overig_sanitair,2.0,0.02
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,medisch_verpakkingen,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,medisch_spuiten,0.0,0.0
Waal1,2017-10-21,"('20171021', (51.8227, 5.0159))",Waal,medisch_overig_medisch,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_6_packringen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_tassen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_kleine_plastic_tasjes,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_drankflessen_groterdan_halveliter,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_drankflessen_kleinerdan_halveliter,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_wikkels_van_drankflessen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_verpakking_van_schoonmaakmiddelen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_voedselverpakkingen_frietbakjes_etc,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_cosmeticaverpakkingen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_motorolieverpakking_groterdan50cm,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_jerrycans,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_kratten,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_auto_onderdelen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_doppen_en_deksels,9.0,0.09
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_aanstekers,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_speelgoed,1.0,0.01
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_bekers_of_delen_daarvan,4.0,0.04
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_netzakken,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_handschoenen_huishoudelijk,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_handschoenen_professioneel,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_touw_diameter_groterdan_1cm,1.0,0.01
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_touw_diameter_kleinerdan_1cm,21.0,0.21
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_sportvisspullen,10.0,0.1
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_breekstaafjes,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_emmers,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_industrieel_verpakkingsmateriaal,2.0,0.02
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_helmen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_geweerpatronen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_schoenen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_stukjes_0_2_5cm_hard_plastic,22.0,0.22
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_stukjes_2_5_50cm_hard_plastic,3.0,0.03
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,5.0,0.05
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,12.0,0.12
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_overig_plastic,2.0,0.02
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_piepschuim_0_2_5cm,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_piepschuim_2_5_50cm,8.0,0.08
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_piepschuim_voedselverpakkingen,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plastic_folies_groterdan_50cm,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_hard_plastic_groterdan_50cm,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_rietjes,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_snoep_snack_chipsverpakking,57.0,0.57
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_piepschuim_groterdan_50cm,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_piepschuim_bekers,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_bestek,5.0,0.05
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_biofilm_waterfiltertjes,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_kitspuiten,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_kunststof_band_tiewraps,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_lolliestokjes,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_motorolieverpakking_kleinerdan50cm,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_vuilniszakken,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_schrijfwaren,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_visdraad,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_vuurwerk,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_borden_new,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_roerstaafjes_new,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_bloempotten_new,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,plastic_plakband_new,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,rubber_ballonnen,1.0,0.01
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,rubber_banden,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,rubber_overig_rubber,1.0,0.01
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,textiel_kleding,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,textiel_vloerbedekking,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,textiel_schoeisel,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,textiel_overig_textiel,1.0,0.01
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_tassen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_karton,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_sigarettenverpakking,3.0,0.03
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_sigarettenfilters,13.0,0.13
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_kartonnen_bekers,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_kranten,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_papier_overig,2.0,0.02
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_drankkarton,1.0,0.01
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,papier_ondefinieerbaar,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_kurk,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_pellets,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_ijsstokjes,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_kwasten,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_overig_hout_keinderdan_50cm,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,hout_overig_hout_groterdan_50cm,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_aluminiumfolie,2.0,0.02
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_capsules,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_drankblikjes,2.0,0.02
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_elektriciteitsdraad,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_oud_ijzer,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_kroonkurken,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_oliedrum,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_omheinigsdraad_prikkeldraad,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_spuitbussen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_verfblik,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_vislood,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_voedselblikken,1.0,0.01
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_wegwerpbarbecues,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_overig_metaal_kleinerdan_50cm,2.0,0.02
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,metaal_overig_metaal_groterdan_50cm,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,glas_flessen_pottten,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,glas_lampen_tl_lampen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,glas_overig_glas,8.0,0.08
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_cosmetica,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_plastic_wattenstaafjes,3.0,0.03
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_kartonnen_wattenstaafjes,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_vochtige_doekjes,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_condooms,1.0,0.01
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_maandverband_en_verpakkingen_ervan,3.0,0.03
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_plastic_kam_borstel,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_tampons_en_tamponapplicators,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_tissues_wc_papier,,
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_toiletverfrissers,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,sanitair_overig_sanitair,1.0,0.01
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,medisch_verpakkingen,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,medisch_spuiten,0.0,0.0
Waal2,2017-11-03,"('20171103', (51.82899999999999, 5.0805))",Waal,medisch_overig_medisch,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_6_packringen,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_tassen,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_kleine_plastic_tasjes,1.0,0.01
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_drankflessen_groterdan_halveliter,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_drankflessen_kleinerdan_halveliter,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_wikkels_van_drankflessen,1.0,0.01
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_verpakking_van_schoonmaakmiddelen,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_voedselverpakkingen_frietbakjes_etc,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_cosmeticaverpakkingen,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_motorolieverpakking_groterdan50cm,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_jerrycans,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_kratten,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_auto_onderdelen,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_doppen_en_deksels,7.0,0.07
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_aanstekers,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_speelgoed,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_plastic_bekers_of_delen_daarvan,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_netzakken,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_handschoenen_huishoudelijk,0.0,0.0
Waal3,2017-10-16,"('20171016', (51.8126, 5.2358))",Waal,plastic_handschoenen_professioneel,0.0,0.0
